user,item,rating
9571794,7513404,5
3795575,349710,3
4064639,313198,9
2279328,6430867,1
9876065,5407809,2
2165778,2251535,3
7624854,7674564,7
3885530,8803427,3
1837259,8883101,5
6200054,1715732,5
7818258,9210889,3
226780,4436373,5
5406554,6925269,7
1646721,2201020,6
2739146,6687434,3
3253068,6552107,6
6366018,6374004,5
8317419,9453188,7
6928043,4502184,6
1720147,5566296,2
6851011,8770006,6
6790126,2849771,4
9050825,9956142,3
9083789,9728918,5
2823655,5334327,5
5813861,9561606,7
1314174,6658918,7
2689621,7237380,1
982648,9152011,7
4181027,4502184,6
3428737,2367695,7
5416224,9581121,4
7902524,1610360,3
9107061,7223309,2
5808819,6223017,4
7807849,5041124,7
1867048,2968585,6
658512,3503743,2
4150091,4857222,7
5895579,7637059,5
3500688,5468418,6
5567849,6701164,4
5650267,7251529,4
694112,6430867,2
3136114,3147683,5
4320667,6809937,4
7733533,647092,6
6835203,2968585,6
3637391,1684219,7
7286981,1569460,6
8138493,4825180,3
569781,66363,6
5647939,8218698,7
2103939,6383025,5
1053727,8477175,3
7961809,5664346,2
9927258,3946449,3
7076338,7788240,7
6353701,9545344,7
3003371,4958879,8
2158607,6222583,4
2918548,669924,4
6101609,4831290,2
7487304,6968430,2
5310931,2961782,5
1170204,2391199,7
5335504,3724247,4
213980,9314845,2
6907755,1046695,2
5586493,9920602,7
9303736,8193919,3
49599,2237597,3
348814,8310112,2
7003849,5955854,3
5447004,9152011,7
464547,3081425,5
8135029,6773964,6
7514809,5761837,2
4138636,9134277,7
2074344,5528910,2
9558391,3132252,8
6781175,4877541,9
9205481,4540383,7
1780419,4163894,9
1253091,7059791,7
5098493,2417865,4
5647425,3548895,6
4927402,3939417,4
9829163,5875100,6
3834761,510646,7
7991981,8766371,3
3113154,4647836,6
6156906,4234048,6
7582555,3900717,8
8334678,1038427,5
2950961,7899380,3
33389,241703,7
9396473,3979897,3
348380,5068775,3
6032859,5262314,1
8698957,2056945,4
4668950,5262314,1
2131046,8477175,3
3170541,457459,5
4229643,3566713,3
8271630,9820246,4
7046059,7262189,4
1204528,2767769,5
7259268,5360493,5
711413,2903559,4
7306410,270108,4
8978482,6248420,8
6624072,4309659,2
3236366,3616314,6
5674497,196409,7
3299746,6515629,4
2354058,372496,1
7580152,8379639,7
7663956,4610830,8
7691911,2623258,5
705605,7227194,6
9622368,562941,4
3091336,8331745,7
9750829,7228969,4
1908338,4606702,3
352080,225347,2
2424542,1653037,5
7775592,5335356,3
8211803,2329821,4
1848855,5960913,3
7091622,810004,2
8345993,169365,6
4103888,1133798,7
5117506,8477175,3
6560919,5193810,6
7500147,6374004,5
8200004,988515,1
2084253,5915583,7
6683827,8100846,5
3822877,8205564,3
6187801,5068775,3
6446181,6957556,1
3808764,2122008,7
9797719,9144910,2
1346437,2549884,2
9119452,8883101,5
6741734,4457673,3
6962143,2683991,2
3691179,8766371,3
1018157,9116963,2
5572980,759748,6
3815761,3565502,3
8335159,6430867,1
2080385,3296617,3
4841231,5993503,3
7549785,3895098,6
9343295,3840877,2
4230252,9820246,5
1191709,3104566,3
4929173,8100846,5
1369861,9795716,6
7604256,5334327,4
8984542,5528910,2
3522934,2734590,5
5840666,5485346,3
8799123,3570907,5
6783186,1542322,4
4507946,9793615,7
973467,7259459,5
9979659,8422662,3
8233256,2385854,4
5299671,9929528,5
7382311,7665470,9
3977973,1508171,2
2111514,9783722,6
8679892,5956593,6
6870694,5114611,5
3663577,8508817,3
2554181,3853010,6
4492585,2765464,3
6026118,4808600,5
507585,9350972,4
728294,8270818,4
5675244,8650595,5
274401,4010161,8
6779540,736574,4
1306877,2066376,3
5850916,8883101,5
1549964,6727504,5
6629030,2310307,2
1276531,6789882,2
6643216,2100806,5
5881257,6305989,2
423374,4793193,5
6019750,5921654,7
9402412,5931345,4
2066536,5664346,2
6118302,9921850,5
5414972,4423891,4
2902957,584357,3
3134820,3548895,6
9677702,4466685,3
4841611,3899529,6
3999290,9756051,4
2306391,6238334,6
725899,511107,7
7049193,5335356,3
6628321,349710,3
4629701,5261505,2
2154679,7220779,4
2602470,4717098,5
5368555,289068,4
1906167,7394025,2
9762771,5395707,4
2688272,6626101,4
7872704,8766371,3
2114817,9437160,3
9558954,289068,4
3894076,3593889,4
5243573,6263901,6
9023642,9262861,3
6324771,8090014,8
5224099,6238334,6
5711558,6486457,6
5576397,6752339,4
4400281,5301341,7
2759611,5237263,4
7832793,3416606,3
286093,5618289,6
7422297,5600032,4
4791448,7907017,7
4893191,7754033,6
8559179,3724247,4
352708,6040445,5
7842627,9776237,7
3709693,2393302,3
1964351,6952533,2
7711920,2453677,7
6495487,4610290,5
7492606,4338069,8
5540246,2093740,6
6200082,7686638,8
80442,8191997,7
9818584,7736447,5
998754,1715732,5
4529688,8133504,4
5590363,7187974,3
9903887,6393387,3
9210137,3081425,5
2075757,549142,5
1818392,9450280,1
7616161,9298097,7
9879430,5276055,6
9377669,1754734,2
6388916,9039310,3
3922487,9541772,5
4997801,4480831,3
6113781,7665470,9
2274099,4640990,2
7526078,1220026,5
523458,555806,3
5579759,6383025,5
521629,2439527,4
4811749,4450476,3
3067885,7514969,8
7362944,7503170,9
1256614,3985924,2
237334,6957551,4
1090314,7335574,7
1223736,3064390,5
3385111,5931345,4
5964171,2439527,4
4068122,5956593,7
207144,5540724,7
2003296,7358407,5
4362866,9766337,8
6626096,217012,6
2685209,7311490,8
9618338,2395541,3
623226,407360,3
8987401,9621629,5
517716,4622295,6
3127981,6749467,8
2594732,858676,6
8947706,1560771,4
6947159,9848704,6
1564363,5944654,4
9463095,9234073,5
2892720,4395556,6
5832906,2670533,3
8685968,5904874,7
8371992,5036498,6
4461883,488214,3
1869404,4519920,4
3878934,9319910,5
2746717,10709,2
6946641,6906995,7
670551,5355658,5
8412399,9285067,7
9139875,9124560,7
7997859,2082898,4
6078005,9172555,7
1845859,6639258,7
5044883,860149,2
7358540,6844797,3
2924401,7259459,5
7895562,5951657,4
9482804,815723,5
3954954,4466685,3
2357959,6788779,8
8910930,6430867,1
2780263,6789882,2
8484544,4444559,7
383240,9298097,7
1099461,4362030,5
1476190,8270818,4
1170198,5377170,3
5731376,9321532,3
8625234,6238334,6
266015,3292428,6
156819,7998956,7
3403876,6040445,6
2759877,1209943,6
8710725,7961461,4
8685003,5904874,7
3320090,4972437,6
4688188,5642335,6
7940088,7057085,7
5711928,5456981,5
8869807,6742482,3
456836,9479105,6
968112,3303014,1
2001776,904638,5
9838510,8422662,3
4333319,749109,5
8106262,6773964,6
2822998,6222583,3
2047217,166755,3
3983891,6280419,3
2822871,3566713,3
1497247,535154,2
7841457,9328614,2
8940321,3117693,4
6238186,7686401,2
717656,6749738,6
7857317,1592804,6
4043390,6749738,6
1394497,9425947,6
9534807,7883392,6
8493669,440961,7
7892130,6989647,6
9845396,7251529,4
5921689,8582016,3
209430,5237263,4
1147532,4444559,7
130999,5666203,9
557203,1840236,5
6608003,8214164,2
7705406,1508171,2
4558106,9107312,5
8505683,7476455,4
1111186,380952,3
160725,8422662,3
3273285,4469424,2
2679033,7515939,3
1805862,9766337,8
348819,2871903,6
8743077,9144910,2
4558040,9083322,7
3020299,2417865,4
2332956,8372249,5
5846933,2263104,10
3118645,8193919,3
2927248,6223017,4
2055939,9311761,2
4483963,7056647,3
8586981,2004280,5
5042854,3048669,8
5769455,1736429,7
8923601,9370156,5
7605571,4760479,2
8952762,7391178,5
7783182,110892,1
8571051,9241285,5
768956,4419073,5
4995001,3270469,5
1449661,8317680,3
5744781,3475125,4
5481268,488214,3
6014257,2185355,2
5584887,8582016,4
5914416,4781758,4
4212713,5862965,8
347804,6572759,3
8342457,5832368,6
7963593,8368528,4
2363873,4466514,4
363556,9321532,3
9906002,4498285,5
5768616,8582016,4
3080545,3724247,4
2071579,9795716,6
5602591,2765464,3
679945,9837021,4
5110027,9116963,2
8675731,5666203,8
218627,2530966,6
8065869,1359405,3
6696470,7937800,3
6342934,8312760,2
3411527,1924525,1
1131422,8477175,3
3203196,270108,4
5925760,4469424,2
5880886,511107,7
4593412,4117117,8
328786,7937800,2
5168489,7613520,6
9529127,5335238,8
3988317,3292428,6
8510466,858676,6
5080297,6263901,5
8653761,2518942,4
8638027,1226288,1
4914860,4154554,4
3599249,1730932,5
1928604,1654527,3
2098147,815723,5
4074750,8650595,5
3417690,7311490,8
3574557,9694682,2
4720848,8370799,3
9498518,1492227,4
485221,2974545,2
8488728,6043828,2
7405523,373176,5
2280727,3264171,9
5291479,277410,5
7503047,7503170,9
4197721,8650595,5
9024644,2417865,4
9794778,4115206,6
8078699,8379639,7
2952166,8379639,7
2963512,2317736,7
4820899,3246875,5
6002204,6679076,7
3967020,2867433,7
6488601,1271102,4
6197593,624375,4
917346,2064490,6
2297643,4831290,2
59171,3570907,5
6400385,3946449,5
4011118,4004519,2
272661,9956142,3
5339662,9322144,6
7498444,6749738,6
981767,8270818,4
1316386,9096626,5
699100,8050909,2
1543903,364974,5
3967588,5600032,4
3604526,7382113,2
6106400,297996,3
111358,1386164,2
1705568,9265424,3
5102570,9956142,3
2737578,2726811,4
6759639,6742482,3
2154095,8415614,3
9418237,9929528,5
1522919,7259459,5
6821962,759748,6
7172510,6043828,1
101269,364974,5
7246977,1856270,8
6562406,4761076,3
1552304,5730568,3
2119484,4444333,2
9393739,7419752,7
1552948,7211040,6
2069326,9314845,2
9080201,8122580,5
2470131,8379639,7
6813821,7059791,7
7110943,2388802,2
9498518,8214164,2
1365574,8470515,6
2336104,6773964,6
6133023,1610360,3
1738753,6742482,3
9874548,6159398,7
5398645,3350906,2
1948191,146255,6
8988489,6956950,6
7478232,6789882,2
7677457,614914,1
1318483,1736429,7
3013953,6572365,3
3642401,1925954,2
7498663,2100806,4
7116366,8214164,2
8533119,9134277,6
6719798,9393579,3
6472770,9311761,2
7900272,5231975,2
3472388,2530966,6
3461153,7947582,8
6336561,3916588,2
9793826,5485346,4
8156609,6742482,3
5190392,2325178,5
8488755,1713705,6
2692496,5315884,2
6486650,3022512,8
9173906,6773964,6
8391655,6267437,7
9878503,7835814,4
4934463,4163894,9
9524505,9899762,4
8369438,9415529,3
8799123,3784695,7
7005216,1376546,4
6238455,7324047,7
5813858,4552582,4
798252,9242181,6
4334373,4457673,3
7130913,5959020,4
3587447,7672202,6
1669461,749109,5
3046396,9085338,5
2659202,2066376,3
2457806,1919304,4
2153505,9574764,3
7273398,2871903,6
2869679,9370156,5
498515,815723,5
3869424,9070832,3
9407732,608892,2
2713868,2584304,7
6373059,265262,6
7397882,5335356,3
5168840,2001541,7
1037476,7308930,2
702711,8317680,3
775216,705324,2
2761639,5904874,7
6472120,6149028,4
6874810,705324,3
99773,5047808,6
2324193,5400185,2
2192298,2585784,7
9187371,2656408,2
7846309,1736429,7
4206199,8596774,6
431652,7998956,7
9620577,7517797,3
7483872,1133796,5
1623999,4339499,7
8632023,1630820,5
4380974,584357,3
8350367,1820914,5
8928340,4958879,8
2893649,6925269,7
2633454,9515960,5
4889067,1226288,1
679945,9619390,3
2714060,9134277,6
7265123,9388133,3
1439451,8214164,2
9733861,3296617,3
2675865,8477175,2
5380311,4623153,3
80442,2530966,6
6953890,3316187,2
6613089,7665470,9
296465,3040102,7
7733709,8792835,2
8683897,584357,3
4130361,4938747,7
5026576,4379233,5
7164540,647092,6
697550,3132252,8
8799458,8803427,3
9875666,5528910,2
6360547,3900717,8
4725762,522009,5
7956281,5335356,2
7611473,1608107,7
7354937,6727504,5
6119977,7432254,7
5037921,4540383,7
9043967,3643490,8
8033559,4749330,2
8656392,8792333,6
6573764,2393302,3
3901282,5904874,7
1350245,2590083,8
8706407,1754734,2
8415659,5468418,6
7115181,2253554,2
56727,3952549,8
8015377,5355658,5
2280908,2201020,6
1378501,5953136,2
5813188,1925954,2
7150986,9671210,3
7269435,3946449,5
3859683,1736429,7
2656290,7686401,2
2051947,9776237,7
9659587,5730568,3
6369654,8317680,3
6610446,4498285,5
9129163,8596774,6
716064,2974545,3
8509141,3719256,7
1775577,3946449,5
3952467,8312760,2
302553,4781758,6
5098416,8710049,5
6704427,5276055,6
5371870,8805342,5
5768804,7425201,6
3095157,3661994,4
7535091,6789882,2
7917382,3685536,5
5362628,2977736,4
9057582,372496,1
9705626,4253090,7
2421113,7491521,5
150233,1133878,6
690344,8056713,3
7646483,7863179,3
8559791,4761076,3
4593957,8292568,7
3848095,9152011,7
2478740,9242181,6
475566,6432927,6
1697445,9728918,5
4457588,6025450,4
1849202,5360493,5
3537663,647092,6
75067,2874802,7
945737,4480831,3
3889036,608892,2
2923259,746569,3
4583116,8592878,7
1404989,3648284,2
8527975,5951657,4
1920246,4623153,4
6436651,5528910,2
1279791,3249821,4
9865444,5261505,2
3634574,5068775,3
449999,4749330,2
7322388,170332,6
4995547,2700084,3
3327047,8114902,6
6994211,6552107,6
8920945,2283578,6
6723695,6325092,7
272831,5334327,5
5880886,5407809,2
1727278,1133798,7
5402268,2590083,8
9513768,2290421,5
2900403,6323146,7
8500076,5762808,6
4608718,7237380,1
5818970,9241285,5
6422694,404718,4
6433856,1376546,4
1917242,8559644,4
1540473,510646,7
336893,6486457,6
1205674,3724247,4
4853342,4666698,6
1869911,6000153,4
1762273,7942084,8
7494493,7517797,3
7603048,6509385,3
2857569,7505284,4
6335905,4997047,9
1869404,9390872,2
6337713,2977736,4
6067728,6957551,4
1274938,1872598,7
1496331,1630820,4
8438503,2623627,2
393230,4338069,7
6211539,6689740,4
8705468,9921850,5
8022349,8434733,6
7177432,242656,2
283282,488214,3
7946627,5580784,1
9284313,4808600,5
1847148,7965054,5
5031163,2623258,5
4032342,2158715,3
8786392,7754033,6
2112610,8714045,2
2306059,6952533,2
3904663,3566713,3
6714927,3359758,2
7996241,3685536,5
2277124,6465239,7
6123314,3812611,5
5546542,8682140,3
2606455,4115206,6
7441159,858676,5
3555755,9129728,6
5548425,7259459,5
9080603,8737082,5
1454268,7358407,6
7910771,3129509,4
2854807,510646,7
2999049,9927841,4
9306704,8559644,4
6259034,3022512,8
7765107,4877445,6
853630,2253554,2
9663649,3895098,6
3975031,196409,7
2161474,5702764,2
3031424,5600032,4
6537513,241703,7
7286464,9579635,3
6992359,2764748,2
203138,9636211,4
8352811,242656,1
8229956,3882687,4
715717,730767,6
3089441,1684219,7
1101905,9265424,3
6111268,4099710,4
1376713,4666235,4
2417301,7584199,5
2011179,1280185,4
7432937,6909846,7
2761907,3544596,5
300700,4633015,3
2147576,9370156,5
161025,669924,4
2530889,797437,4
6266251,7748442,5
2841737,9865416,2
1240314,6025450,4
7519806,5468418,6
548326,6701164,4
8086598,1849484,4
3182783,4931379,6
1748448,4117117,8
1127143,4115206,4
4545712,797437,4
3326304,8292568,7
5024346,1133878,6
289767,8677719,6
4803846,4516179,1
5991759,4019280,7
5292187,9574764,3
9401233,1220026,5
5429752,6318050,7
6859876,2734590,5
1979405,5528910,2
5030688,7519250,1
6851954,5474390,3
3642401,1849484,4
2437702,5262314,1
343541,9783722,6
1440741,2968585,6
8027415,4450476,3
6530298,8582016,3
4686780,654331,3
1516409,1962310,3
262752,1376546,4
4809377,2849771,4
4640215,9812665,3
4267379,9285067,7
9821811,5528910,2
9462625,7056647,3
3154219,2098449,6
6051958,8650595,5
4223917,9645076,4
161716,2216163,4
2075256,5953136,2
9459825,349710,3
5465783,1576927,6
5238931,6701164,4
6409215,5231975,3
2411429,3685536,6
2778975,9322144,6
7467785,5664346,2
5075785,858676,6
6000162,2317736,7
3937865,2234511,3
7586746,7757177,8
8640612,1552869,8
2176682,626297,3
1150772,2203608,5
3375438,3259418,5
6391745,98905,7
1834424,5076733,4
7914349,4234048,6
4962999,488214,3
983620,2066376,3
181357,3677711,7
6845119,4466514,5
1873892,2590083,8
4911038,3566713,3
1656386,7753251,4
5056195,944610,4
4446229,3060240,1
1220330,216873,6
8834609,3778343,6
8653761,5578082,3
7719150,2549884,2
3043848,3323661,8
9548797,3691308,3
1402533,3719256,7
7710788,8070288,7
5958050,510646,7
1009808,7211040,6
4843739,1925954,2
9494436,7937800,2
2603923,5566296,2
3168576,96019,5
7342452,6085530,7
7544680,6303371,6
6175115,9728918,5
257968,7148556,3
7611329,3840877,2
7202585,7056647,3
6207756,146971,2
3136022,2717598,8
4571196,7770809,7
6529885,8056713,3
3049826,5560053,7
3249653,1271102,4
6184766,2874802,6
917931,5730568,4
3170295,5689055,7
4999526,7961461,4
1691918,2931631,6
2897802,7808187,4
2603923,705324,3
2098757,3211521,3
6059640,797437,4
3905122,669924,4
3664421,4610290,5
1459353,8250870,4
4594257,860149,2
6238186,8710049,4
160725,6968430,2
3100622,256280,6
3928850,2158715,3
9045031,2593263,5
9064868,7259459,5
8710825,7350355,3
3013477,9865416,2
521491,9315262,5
8485483,7888628,3
421551,7937800,2
9983986,6792941,3
7625153,3005368,6
718106,4153462,7
1156797,8477175,3
7966032,6572759,3
9865365,389432,2
4764214,2764748,2
8491564,404718,4
7077111,7863179,3
1295643,9343963,7
3658396,2064490,6
5940326,5573851,3
6359063,5611521,5
8435255,8368528,4
7398464,2765464,3
6587356,3129509,4
1069318,8060408,3
2630330,4294457,6
7366568,6486457,6
4972441,3863384,2
5931753,7358407,5
9207472,608892,2
8180804,8508817,3
2718543,1919304,3
5583988,5449181,6
2969274,6589195,5
4110227,615426,5
8561995,3778343,6
6791748,5065092,2
1928409,8138643,7
4291035,128301,5
9794778,6040445,7
3616556,8114902,5
8117030,3271353,6
6196465,4115206,6
7037428,3503743,2
837703,6303371,6
4455007,3249821,4
9345626,7370068,3
9417433,9338608,4
4054011,7519250,2
8280772,9319910,5
9347408,2584578,2
5403230,773381,8
1929286,9039310,2
8498442,1736429,7
8964245,9606724,2
1492288,8792333,5
9551022,2131601,5
2631554,7503170,9
5071840,6288670,4
1005441,3270469,4
1864419,3259418,5
671049,384918,3
3664421,9616563,3
7271171,9241285,5
3715592,407360,3
2238194,1176549,2
8631208,1113012,6
5011361,6248420,8
2681713,6369318,8
9528039,1465317,2
3307823,8216017,5
9240446,2203608,4
6072180,4862107,3
2682822,4622295,6
8891554,9127180,4
2841337,1630820,5
603758,1386164,2
3299676,7903245,4
6058087,6325092,7
9628252,6025450,4
6778724,9172555,6
4568925,6646372,3
9869257,1684219,7
8407723,619701,3
94219,6583741,5
4060919,3946449,5
8720419,7672202,6
5584435,4250924,5
940160,982300,6
3968933,1928796,6
5271856,705324,3
7359658,8134931,5
3091336,3648284,2
3225531,8792835,2
707439,8803427,3
7782946,2084183,6
6970935,7262189,4
464411,3605231,1
9099013,9885568,5
9608662,6416613,3
8382931,8370799,3
4899745,2968585,6
7996241,7754033,6
2851961,9285067,7
8253830,5540724,7
9270908,2903559,5
6053945,773381,8
207144,4502184,7
9443871,4466514,5
173514,166146,7
5335701,4600023,5
5560255,7907017,7
5233815,3350906,2
4438761,3643490,8
6436329,4761076,3
7839256,9350972,4
6167304,4808600,5
6420504,2548348,2
8770295,4666698,6
8196186,2509474,5
8384264,5904874,7
5895324,6727504,5
9878834,4666235,4
2291921,8549741,4
8933270,96019,6
7249428,7161791,2
934356,6956950,6
185191,7753251,4
1203449,9241285,5
9111212,883781,4
1293842,256280,6
8367368,9187787,4
5149736,314841,4
1682276,3643490,8
2277889,9187787,4
7405995,5076733,4
7753028,8434733,6
4593992,9865416,2
5093403,7339051,4
7078659,5284357,1
8821983,6369318,8
631225,9338608,4
4686811,3565502,3
4618787,9865416,2
6748812,4054032,6
1123424,9134277,7
5583611,885103,5
7699187,5924955,8
8748230,5526051,9
8327657,3899529,5
1237548,8191997,7
3662898,8422662,3
9767293,8214164,2
6028370,5256301,5
6414291,973403,9
6286033,1569460,6
5141262,2064490,6
7825070,3544596,5
8004044,7686638,8
4812157,8477175,3
9891755,2999213,3
1885899,8383367,7
8416327,549142,5
3226099,5801286,8
8859967,1569460,6
8796176,8470515,6
8125266,2564346,4
5325996,50569,4
9598244,9589537,5
3116270,5904874,7
2175790,6325092,7
8854340,5590059,8
7917780,6302771,3
2963128,9350972,4
9784473,8582016,3
4212376,6977,7
5179029,5959020,4
8691087,96019,6
6536208,5600032,4
8028800,5193810,6
4709170,4760479,2
3963045,5259846,2
5954075,5300235,5
2111156,8134163,6
1957372,904638,5
2559363,5207530,3
9187451,5335356,3
4385236,9541772,5
328313,2367695,7
3976135,404718,3
9927949,4931379,6
5577759,1610890,2
2328890,3951653,7
9942380,1209943,6
2896832,2317736,7
8944195,6906995,8
9633901,5801286,8
8233574,9783722,6
4261754,7410681,3
2203447,6251019,4
5054760,9756051,4
2651752,4450476,3
2733230,4610830,8
2942448,4622295,6
3741844,8559644,4
3597689,1576927,6
727280,389432,3
3903656,8508817,3
4545357,9319910,5
5181319,9738646,8
3573775,3211521,3
6687583,9783722,6
6433517,8883101,5
3130098,3566713,3
3215534,297996,3
2709829,166146,7
9546018,4339499,7
2769095,7505284,4
359414,1124293,3
246021,5526051,9
4381889,7419752,7
700450,8383367,7
8512799,546832,2
6116584,7741199,4
9095310,3132252,8
2621714,7056647,3
9750724,9241285,5
4704173,7563995,7
2151503,4599538,6
2365176,5127093,7
6375838,7148556,3
4870966,7642314,3
5380644,345369,3
4411667,4640990,2
7527565,9776237,7
8305626,7637059,5
708642,1386791,8
3229420,2278266,6
7554976,9322144,6
8952034,3724247,4
4908964,7251529,4
2174566,4647836,6
7238303,6977,7
5126209,8466735,6
3674875,9616563,3
8078365,1560771,4
4309053,9579635,3
850636,5259846,2
